LV39,119183.4766,114473.9453,115369.8984,110446.6484,113165.8672,106208.7266,116356.3203,255681.7344,290232.7813,254459.6719,250175.8906,289827.2188,255797.1563,260452.8438,373839.5,361057.75,375605.7188,387308.5,378825.625,363830.4688,359234.0625,280573.0625,272670.5938,311877.875,289923.1875,286408.8125,271851.5313,249144.8438,257676.8125,263396.6563,260151.2813
KV228;KVD28,109508.6719,108441.6016,116461.8906,108730.9453,113557.3516,111855.2578,108935.3359,170429.7344,167506.3594,165543.6094,143637.3125,172312.9531,143286.8438,134493.9531,171734.6875,163734.3906,180943.5625,159427.9375,141199.9688,157615.2031,146549.6875,161675.2813,259786.8906,144534.6719,163499.6875,154880.8125,152578.3125,153916.5156,144686.0938,149974.8906,150523.3125
HV364,21318.71875,16373.16211,14970.01465,14346.68848,27576.63477,20875.31055,12969.05957,22059.66992,13713.70313,17986.8418,26432.73633,25450.08789,20078.28711,23183.52148,24428.95898,21825.67969,28036.87891,26078.38281,21892.49609,22216.74219,31750.82227,34673.33984,27994.42773,24929.66797,33736.53906,33577.39453,37807.61719,21412.65039,21948.25977,22378.12109,20909.19141
HV404,18038.2207,17267.88867,14790.66504,17974.08789,14759.97852,17296.24414,20670.41602,21288.18945,22310.04492,21708.29102,21546.03711,28518.2793,32316.00391,24185.93555,16365.99316,18547.91406,16050.55176,18514.52734,16859.02539,16425.07422,12080.96777,26099.6582,16755.10352,21076.3418,26068.80469,23605.28516,23762.11719,24871.95703,19063.54688,17596.95898,21904.35156
KVD24;KV224,27385.03906,27520.86133,22420.88477,23183.02148,22458.42969,21932.64063,26960.38281,83202.69531,78795.78125,74803.71094,69512.00781,79470.73438,81225.46094,73749.22656,58477.78125,52048.20313,57392.99219,61088.83984,56982.47266,55211.15625,57987.68359,41982.01172,56573.84766,53735.46094,52662.69141,53422.48438,53605.16406,52453.10547,52111.91016,52040.27734,53874.99219
KV127,755731.4375,711968.3125,708097.5625,682346.1875,763215.875,721216.8125,839444.5625,1600714.75,1750976.25,1659686.375,1751647.25,1929072,1858914.5,1675484.875,2020376.125,1989981.375,2003661.875,2048173,1999158.75,2290742,2101362.75,1927265.5,1775709.25,2027216.75,1952139.5,2157623.25,2074996.375,1970336.5,1718711.625,1671084.75,1725654.875
KVD30;KV230,46785.92188,58710.80078,61289.26563,57423.10938,59786.66406,59633.98047,58910.36719,102222.0938,112790.2422,99902.94531,90699.82031,104849.3125,93678.4375,91140.19531,91762.20313,85294.5625,92329.9375,90496.98438,80882.25,94800.23438,83986.21875,68615.52344,79646.94531,66529.86719,71696.22656,71245.49219,69076.28125,60950.89844,78461.94531,85289.96094,82488.58594
KV137;KVD37,70302.86719,69971.92188,77232.24219,75534.55469,73888.82813,75276.25781,67880.78125,208309.1875,209087.1563,223199.1406,217627.9063,207304.6875,197025.2344,214535.8125,239617.6719,241434.3594,209756.4844,192846.8906,241329.6563,235118.8125,209867.8281,155855.0625,155195.2031,160654.7813,155125.2969,165422.0469,164062.6875,161261.7656,170042.8125,174628.4219,169123.9844
LV545,8104.70752,10053.12988,5883.500977,5373.216309,14603.27637,8397.462891,9199.890625,19735.5918,19102.10547,15597.4873,14400.60645,19716.79297,18398.72266,18066.35352,6392.919922,9572.890625,6049.682617,8487.360352,7527.021484,7668.245117,9748.62793,15207.79883,10989.87695,12887.8252,12371.90332,13695.18848,12140.71094,9703.286133,13676.66797,13006.20898,10570.29883
KVD15,70016.07813,74659.16406,71293.20313,87145.00781,95039.99219,101278.7969,82017.08594,102533.3125,103586.1406,80742.89844,71511.25,100111.2891,90143.07031,87722.94531,103822.6484,95795.4375,70081.82031,106878.8125,79161.52344,93272.5625,81962.96875,90195.53125,78537.1875,98159.92969,119264.8438,94467.53125,105538.2266,112332.1875,81916.10938,89192.375,91967.3125
KV240;KVD40,6974.974609,10003.29297,9664.204102,7414.466797,8241.65918,10246.92578,12104.51172,25368.49219,23966.93164,29805.625,24240.125,26277.70313,29913.69141,27544.87305,37027.46094,38776.81641,36729.97656,39274.75781,37070.30469,31788.50195,34332.94141,19123.32227,16118.8291,20237.7793,17442.08398,21535.61523,17069.37305,18618.31445,25232.59766,21359.42188,26540.1543
KVD11;KV311,591535.0625,562421.375,602889.125,578266.4375,559065.75,615842.375,616501.625,1075160.625,1145610.375,1049256.5,991558.25,1110622.375,1072461.25,1025493.438,1558940.875,1505227.75,1570287.25,1512020,1573137.375,1534399.375,1587170.375,1270611.875,1271004.625,1258661.375,1221128.75,1278534.75,1294827.875,1214143.625,1143055.5,1168214.75,1167952.875
HV145,9092.081055,10681.02734,9857.631836,9169.5,9796.067383,12882.01465,12704.77539,33766.71875,35374.55859,35265.43359,36782.91406,36559.60938,36132.55469,38267.57813,27940.89258,33522.98828,32413.51172,32331.41211,34017.52734,30776.23242,33116.01172,15742.92773,14390.3877,12717.7627,10516.58789,17982.48242,13729.38086,14972.93652,26324.69141,22669.78125,25395.5332
HV349,48262.23828,49176.36328,51364.17578,54793.14453,51094.42969,52486.17969,53076.375,107934.6016,100809.5859,101288.9453,96519.6875,104825.4453,110608.2578,105749.6484,93738.73438,94181.96094,88217.39063,96643.57031,93689.45313,86899.86719,94055.14063,110151.7813,91821.42188,116758.6172,110880.8438,117645.8359,121590.1328,115247.3203,93334.25,89770.15625,91830.9375
KVD21,9874.228516,11062.12305,16234.7041,13798.94238,9464.305664,11482.40723,15403.88965,34372.51563,28787.38672,28373.42578,33200.17188,37592.37109,38069.95313,33339.22266,36352.28906,29590.27344,28358.75391,27077.81055,25288.25586,36760.61719,28815.99805,35673.64453,56065.74219,58413.14453,51188.71094,46238.67188,55879.88281,54008.67578,32853.78125,36919.75,21990.15039
KJ01,38975.14453,37366.64453,35857.30078,40882.47266,44079.00781,45828.94531,37021.01172,67940.39844,72777.79688,62744.60156,60569.82813,72091.88281,70862.125,63449.46094,57361.75391,55321.29297,65966.75,66322.64844,62936.87891,59670.37891,62472.40234,77244.11719,76812.90625,74785.35156,74818.98438,76808.17969,77046.80469,76320.33594,63199.61719,66375.24219,58991.42188
LV136,17038.63477,15369.98828,14986.19629,15885.29785,15169.03711,18422.78906,14983.19727,32466.2793,34824.13281,35838.55859,33156.97266,33276.13672,34286.94141,30636.46484,54202.25,57509.30469,53771.46094,53528.07422,53165.09766,56920.01563,51507.28516,29788.98633,25481.08203,29712.71094,25213.60156,27922.11914,27879.1875,28985.22656,37442.01953,35785.03906,34454.36328
HV601,60326.28906,60143.0625,66388.42969,60490.71484,61107.09375,62646.73438,58672.98047,93757.76563,90156.11719,103005.8125,100564.5,109277.1563,92428.86719,94425.17188,91114.10938,86776.96094,87219.125,90441,88204.33594,89309.82813,92902.35938,100510.9297,90593.19531,102738.8984,97196.92188,105726.8516,105977.4766,101184.3359,86428.67188,83681.6875,98249.50781
HV315,48644.19531,49526.05469,47975.09766,42527.69922,51609.58594,46014.78906,47685.46875,80061.95313,81371.72656,83067.86719,74811.21094,81626.25,81577.09375,78933.32031,116854.375,117272.1953,110604.4453,109111.8906,112296.5391,114427.5703,108350.4844,93692.07031,92613.75781,95386.21875,98829.82813,98717.36719,98585.28906,96663.28906,86538.78125,83260.35156,86515.40625
HV321,402864.2188,391637.2813,365494.5313,411482.1563,410101.5,402808.1875,444509.875,733813.75,762630.25,806635.5,732448.9375,789913.25,745910,758971.375,780379.375,804241.625,748312.5625,822266.1875,838396.9375,793568.4375,827297.625,784242.625,739410.25,811307.9375,747870.4375,843609.375,791477.625,777399.5,728123.125,697024,679877.3125
HV226,45205.70313,64356.84766,42140.56641,42914.53516,40011.99219,42514.04297,44717.01563,62069.58984,66503.48438,73101.94531,53238.61719,63830.14453,59972.58203,58200.14063,55884.14453,63402.38672,54222.73828,63169.39453,64222.98047,63452.02734,64276.84375,43161.74219,52639.85156,62099.25781,45274.34375,91686.75781,60937.49609,58906.44141,44022.93359,42160.83203,64331.27344
HV373,72193.61719,75192.97656,74609.5,76284.42188,72524.38281,73827.84375,76818.13281,213436.5938,209789.7656,224937.8906,217015.2031,227989.6875,213160.0156,210631.4063,173504.1719,176444.0313,170389.2969,175415.8594,170397.4688,171591.75,174077.7188,152757.5781,143233.875,148932.2813,150904.5156,164377.5469,153488.2813,152181.2031,156125.5469,151143.2813,153852.3281
HV374,22403.63281,25835.39648,24818.80273,26054.68945,23630.17969,23948.57227,24207.20898,42944.59375,42749.99609,43369.01953,40088.69922,52008.45703,43102.26172,40845.56641,71548.91406,67407.64844,64985.20703,68321.00781,64196.71094,71069.0625,71409.13281,56737.78906,52668.11719,56891.84375,56720.98828,59669.35156,60974.10547,53470.14844,50121.62109,52510.56641,52863.17969
HV343,11885.92969,8961.044922,12724.82813,9607.25293,11532.74219,10786.69824,12401.10352,18736.56836,20438.67578,22715.77148,31056.55664,19996.12305,20366.59766,23392.48242,31343.57617,28675.74609,26336.16211,26622.15039,25558.93945,24281.5625,25822.22656,17476.82617,16089.37988,13450.36035,18855.41797,23574.44531,17594.07813,15694.36133,19680.31055,17455.85742,20596.75195
LV949,16748.36133,16600.24219,17588.46289,16317.29395,18426.72461,16511.66797,19875.36914,8839.617188,5392.910645,NaN,4063.427979,3249.75,6911.145508,3740.59375,54854.83594,52391.44922,52320.91016,48105.73438,58182.48438,55183.5625,56286.44531,31330.0918,26892.21289,36996.36719,33083.36328,32655.43359,33746.82813,32965.96094,31234.57813,27131.43359,28349.58789
HV372,23578.49023,26822.54883,26556.54883,27060.36328,29724.85742,26012.08789,26098.93164,53777.14453,53812.48828,63799.67969,55953.46484,49874.57422,51386.12891,57851.24609,52906.35938,58802.20703,57646.22656,54083.00781,58935.96484,57336.57031,48246.83984,35002.09766,26401.14063,32892.14844,35902.34375,37538.92969,26504.93164,29650.25586,34521.46094,35816.64844,36210.66016
TVA21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96976.86719,125454.375,90613.28906,84644.95313,103782.2578,96898.21875,111462.0469,39015.66406,43219.88281,39206.125
KVD13;KV113,505804.5625,264448.9688,456050.25,299104,314191.8438,284882.4063,500856.75,337243.6875,276217.4688,311128.0625,272672.5,352002.875,311962.375,316408.0313,303972.875,319996.9375,333322.3125,312191.7813,349176.4375,282889.7188,307823.7188,283798.625,246193.9688,299680.0938,307291.3438,313225.5625,303908.6875,289338.6875,520493.0313,495674.7813,480699.3438
HV69D;HV169,34223.39844,27967.13672,30497.23438,39971.42969,26798.95117,31597.79102,29931.22266,46814.32031,47468.31641,39374.62109,41501.28516,32173.07031,48778.53906,38258.8125,50192.10547,45998.4375,47717.17969,47970.20703,42610.625,51369.85547,51192.25391,45251.78906,41969.96875,53973.41406,50460.00781,54314.69922,53388.18359,50022.42969,43605.16406,46614.47266,34882.13672
KV621,16632.67383,14442.42578,12587.74707,14795.08887,14820.23438,12265.08301,13736.35742,54315.79688,50115.50391,55060.71484,51999.51953,56520.05859,51919.66406,50183.22266,39286.43359,38200.85547,38392.09766,37311.50781,40514.6875,35293.48828,41054.66797,49715.92188,50666.41797,51472.68359,54079.40234,46301.39063,52630.875,53144.71094,40470.75,40410.84375,40833.55078
KVD20,97839.97656,66663.09375,86600.02344,78675.92969,52889.21875,78240.60156,70877.11719,206565.5625,164685.5938,215106.4844,184347.2656,188239.7656,226010.3594,186612.3125,476340.5,448047.375,448203.8125,461912.2188,462321.7188,471266.625,456419.2813,152006.8906,231783.7188,219504.375,185887.5313,221572.3906,237124.8906,202395.5,246109.0625,205660.6094,230250.5469
HV103,26368.16406,23334.30664,21348.79883,26512.48828,20809.42773,22530.02148,22870.35938,45629.78125,47837.3125,48399.08984,50449.13672,44872.5,50228.875,45417.72266,48183.43359,53479.78516,50037.49219,49607.74609,52277.64453,49852.125,56755.93359,41705.96484,33698.29688,45117.36719,38856.56641,42837.27734,39545.31641,43806.28906,42568.51953,41965.69141,38433.20703
HV118,30999.96094,40246.61719,45886.23438,47267.11328,50016.38281,38768.00781,41769.125,57628.80469,44728.56641,58828.78125,42273.67578,61072.84375,50461.61719,50992.89063,106078.3203,96515.28125,97073.83594,111581.7188,100712.5469,108982.2891,93550.67969,100569.5234,80877.75781,85926.53125,78059.40625,86060.35156,100964.9922,84316.41406,67935.60938,82044.82031,73524.11719
HV320,9672.944336,12433.92285,13417.96289,12655.01367,10272.39551,12749.06348,10174.70898,24233.01367,21906.87109,21521.34766,25258.62695,24697.10352,20876.58789,23308.41797,64764.00781,58071.26172,64530.91797,63445.40234,57188.49609,67828.95313,61082.08594,8385.473633,22350.25977,9295.944336,7745.359375,22926.77539,8019.857422,13065.36621,28566.46875,27244.59961,29966.14063
HV428,22180.42969,25279.86523,22871.5293,21106.68945,18020.60938,19216.78711,23507.94531,41283.16016,41188.21094,46601.21484,46937.66797,46720.64063,45040.14453,44323.84375,47193.32422,49910.55469,45648.64844,51082.08594,50415.03516,48738.00391,51387.51563,70993.91406,58394.34766,70529.60938,69298.99219,73131.25781,70051.20313,69510.07813,47938.07031,48506.71875,46965.49609
HV335,9248.824219,8288.547852,9329.171875,10439.7666,10677.3623,10223.30957,10793.82227,23857.6875,24415.26953,27036.125,29143.32227,26532.41992,23450.11719,26356.52148,25736.24023,20791.16211,26815.50781,24322.42383,26842.96289,25048.89844,27614.21875,28779.52734,21947.03711,29803.83594,25236.13477,30120.80469,28865.88281,27548.51172,23895.51367,22223.16211,22628.77734
HV338,31090.01563,30138.19531,17008.625,18337.79883,30936.19727,31654.07422,18574.0918,51862.50781,59249.89844,58392.92578,55019.07031,60735.21484,49571.92578,57075.83594,58097.58594,54120.31641,53677.90625,48380.84766,54457.06641,57813.46875,53165.30469,37407.07422,44173.10547,48889.07422,49651.64844,43323.94141,42995.92578,48902.38672,45550.48438,38935.84375,47775.07422
HV551,356724.0313,362726.3438,355694.9688,367584.4688,429851.125,367973.5,367862.0938,647149.125,635331.75,689665.6875,644033.75,662950.875,582204.1875,623653.75,1039946.813,1038876.938,935768,1072389.375,986931.375,1024041.938,1005369,987618.6875,891644.3125,903206.5625,933914.3125,979601.1875,1028504.938,952138.125,757285.125,780472,834568.75
HV366,14060.4502,12543.33301,12157.19629,8385.491211,13070.87793,9524.000977,13961.35938,59146.48438,47670.70313,71699.63281,67913.36719,65876.60938,46882.41406,62075.48828,121131.2344,107942.5703,103622.5703,130337.5313,115847.2188,130758.8438,137865.5625,149014.7656,125016.8828,141815.4063,164611.2969,172954.4375,172026.1406,154408.0938,82930.20313,95712.66406,78254.23438
HV70D,14972.91602,16780.10156,14466.43066,11737.86133,18741.8125,16544.79297,18475.5625,40831.63281,35580.29297,45898.71484,38196.93359,38101.10938,43882.0625,34140.83984,72066.03906,71957.42188,68532.64844,71979.76563,69644.15625,64714.35938,71918.88281,25112.88672,17613.86133,20173.02344,27259.13477,27744.13867,29148.00586,26345.79492,36396.11328,39741.94531,34915.26953
KV108,13625.33301,8056.177734,9631.533203,10769.93359,22247.79688,12223.55273,15300.43652,42022.92969,38939.88281,32560.26367,31664.83398,45729.17969,38400.89844,37158.44531,34923.53125,33572.75,34300.84766,38473.03516,38965.51172,35933.32422,37163.65625,47684.00391,34658.30469,41708.10938,42471.30859,44661.5625,44932.14844,44681.07031,31485.77734,34275.54688,27838.73633
KV109,NaN,29368.91797,NaN,38125.08594,NaN,28698.00781,31037.36914,313763.875,295184.2813,334243.0625,320397.2813,348124.625,263526.0625,369273.4375,279469.5625,239687.6875,237728.4219,254186.5156,252422.2031,228914.7656,270232.3438,309904.0625,236933.9063,308308.8125,284784.2813,303911.8438,268998.6563,270874.2813,208653.75,211719.5625,224903.8594
KV106,89691.99219,82020.26563,79850.4375,83996.21875,83816.85156,79341.85938,90871.6875,288785.0938,323267.75,286922.875,290698.3438,311622.4375,283414,279480.5313,270049.1563,273773.2188,282644.875,283485.3438,259094.8125,252081.2656,244212.3125,225859.9063,225516.3906,241084.1094,208342.9688,248624.1094,222811.0469,225051.7813,226889.7813,211202.4063,223215.6406
KV112;KVD12,163699.5156,181223.2813,169024.7813,182699.7188,181794.5156,171576.4688,173806.2188,375943.0313,393431.9688,359326.5,336891.7188,396851.8125,408989.1563,376521.9063,491333.8438,472891.5938,491441.9375,484539.3438,504901.1563,504990.75,501065.9375,411023.875,337546.25,453028.4688,425755.3125,420017.7813,437532.125,408637.25,369739.7188,363850.8125,376866.5313
HV64D,18923.72852,23273.81641,16604.4707,19521.85742,14104.23828,25867.97656,15756.90723,43632.63672,49067.55469,44613.96094,37875.60156,46205.52344,45883.875,52122.95313,49906.42578,54006.71484,49713.3125,49913.54688,56004.51563,49516.73828,59446.86719,44012.47656,35637.67188,43324.95703,39880.90625,28537.25391,32935.38281,38681.875,45822.15234,38556.71875,41986.60547
HV5X1,15083.5332,11294.67578,10330.57324,9948.962891,16353.84961,15603.97168,10114.48926,29023.27148,29060.94922,27977.60547,31616.41797,33979.26563,32338.84375,31091.7793,62921.47266,60492.73828,60178.26172,65479.98047,67144.46094,61521.26953,70125.21094,69200.5625,50820.99609,72644.17188,69239.96875,66625.04688,69962.60938,65717,45993.9375,41066.78125,44389.74219
CENL1;CENL3;CENL2,1119.712524,NaN,1174.379883,702.8679199,3807.482178,6310.610352,3933.484863,1057.647461,NaN,NaN,NaN,NaN,NaN,2034.320923,2871.051758,1625.507813,3747.161865,1215.414673,828.0604248,5310.210449,1544.702271,4026.861328,NaN,2936.567627,NaN,2539.311279,NaN,2241.564941,2130.021729,3163.347412,4943.392578
IGLC7,877091.3125,593518.4375,810517.875,925698.25,691175.625,622804.5625,617952.75,1399857.875,1357482.75,1322570.125,1386779.875,1475399.25,1330091.375,1443342,1576404.375,1782994.875,1720173.875,1422904.625,1806154.375,1458069,1614031,1265662.125,901486.8125,1318603.5,1133624,1054485.75,1178832.25,1184447.875,1265165.875,1253094.875,1443780.625
KV229,179973.75,178116.4219,179778.4375,178714.4531,167356.6875,180207.2344,191872.75,418192.5,441818.0313,423251.3125,361180.125,427321.875,407771,396870.4375,489297.3125,473032.1563,522490.5938,481258.5,427287.625,434725.8125,415429.375,405796.125,430253,400267.25,409992.0625,402571.4688,412749.5,397507.0313,406003.375,394412.7188,425328.1875
WDR91,14253.22949,15337.92578,15641.96289,13461.30176,15095.05859,12952.11816,11857.92969,13442.1582,15401.59961,11813.99219,12401.94238,14114.04688,16401.96875,14090.40527,14782.38477,13713.22559,13607.56348,14880.98926,17243.23242,13445.61816,14527.27637,13326.05176,11306.55664,9139.485352,11495.22852,10142.76953,10555.85547,11716.69629,15145.80566,12076.6377,13967.72168
VP37C,7654.089355,7129.901367,5364.273438,5944.248535,5229.036621,6912.599121,8117.03418,8993.660156,5733.606934,NaN,6680.692871,4402.010742,7056.393066,3736.083252,7400.993164,5623.678223,8004.769531,5876.661621,7762.469727,9050.303711,8158.375,5026.15332,5311.413086,7431.419922,7941.193848,8237.480469,6194.247559,4444.785156,2421.286621,6190.019043,5108.362793
PGP,41618.58203,38063.07031,40418.49609,44980.38672,42732.91016,42631.90234,43878.58203,33237.01563,35627.91797,33005.89453,34570.47266,31645.76758,35887.19531,36912.48438,43845.13672,41870.0625,42497.62109,41440.63281,44597.30859,44010.80859,42488.32422,45167.88281,40353.21484,41528.03906,41486.375,41527.20313,40918.08203,43130.41797,40934.25391,37438.91797,40461.85938
PCARE,1130210.375,1201994.375,1146930.875,1133969.875,1089176.25,1231584.875,1182811.875,991779.25,865904.3125,927424.9375,829224.8125,835580.625,898682.5,846913.375,993114.8125,994062,1006711.125,991691.8125,955834.9375,983527.375,1028477.5,858150.8125,1373148.125,740037.0625,875423.625,750356.0625,841110.8125,856857.125,930619.6875,1007680.25,981342.1875
A2ML1,28305.85352,65512.49219,52596.96484,39963.90625,79705.22656,33463.57813,43934.45703,144233.9219,102814.6797,98378.83594,88473.46094,110555.1094,162135.0156,117656.9453,NaN,142693.0469,141095.1094,133392.5625,152542.6406,150736.2031,105459.2656,73685.29688,NaN,NaN,NaN,NaN,60405.64844,NaN,115643.3828,92471.15625,115932.7813
SMIM1,17696.08594,24618.38672,24287.91992,23939.02148,24217.05664,24088.07617,22813.98242,21327,20477.5918,18402.38086,21878.32617,21862.75391,26229.49219,22307.80859,25336.70117,24996.26172,25596.52734,24928.73828,24597.63086,22480.58789,23736.62891,23432.43164,26936.92773,17054.33008,19647.00391,23590.93164,25386.51172,19347.05469,25877.72461,21036.04492,24234.00391
IGLL5,3239977.75,3094914.75,3123223,3063867.75,2881191.75,3173478.75,3227495.5,6681272.5,6898925.5,7161136,7068365,7416204,7066245.5,6700529.5,7423812,7204484.5,7487945,7311562.5,7417931.5,7490532.5,7584911.5,6199361.5,6393925.5,6700567.5,6363673.5,6476055,6677444,6232862.5,6056335,5935308.5,6021509.5
NACAM;NACA,15496.90234,17183.81055,16478.55859,14717.32324,15305.05371,15738.67188,15530.53223,14574.09863,12765.04199,12728.30273,14059.45898,12734.51465,14189.55957,14631.06641,18456.58008,18895.21289,17089.69336,16844.75977,18437.03906,19176.81445,19245.12305,8333.450195,10468.55664,10423.67871,9766.583984,9839.775391,9978.334961,9061.017578,14082.42969,14335.9043,13544.36035
DX39A;DX39B,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4069.013184,3049.199707,2757.950684,NaN,4257.599121,2626.859131,4801.660645,3701.538818,3831.959717,3837.256104,4719.066406,2430.803711,4675.143066,2119.044678,963.2617798,NaN,NaN,2224.230713,3226.976074,1940.610962,3123.404053,2188.208496,2478.199219
PDLI1,14819.35645,13996.52734,14427.49219,12768.02637,12252.96289,13210.39551,13111.74707,18346.13477,18452.84766,21753.55859,19373.02734,18469.33984,20736.67969,19279.62891,21644.13672,22226.72266,20937.63281,21528.32227,22225.06445,21225.4082,20362.07617,18919.00977,17076.07617,21295.10742,20487.13477,20165.48438,20323.99609,18088.18945,18521.27539,19480.32422,18392.30273
BACH,13463.3623,11508.50488,14173.9502,9973.933594,10636.84277,11798.13672,8852.057617,5372.441406,8078.966309,8561.107422,7072.659668,5481.304199,4538.770508,4505.399414,6031.553223,7448.938965,6162.928711,8788.076172,9349.908203,11565.28711,7608.615234,6609.717773,10168.92383,8409.305664,7801.718262,10123.82031,9201.961914,7430.382813,6065.36377,7528.301758,8746.56543
SNP23,6843.994141,9031.257813,9580.930664,8510.499023,9286.754883,7327.089844,10305.91602,7535.541992,7629.454102,8504.601563,9303.243164,6984.879395,8102.789551,8319.626953,9911.320313,9093.336914,8744.510742,6090.714355,7227.521973,6912.820801,7320.591797,10875.18652,10375.46777,10224.77734,9079.726563,9846.352539,9514.214844,10632.22852,7725.411621,8928.711914,8627.041992
GTPB1,17247.76758,17773.96484,13609.03516,15225.37207,19476.26758,13763.09668,16565.5,10348.44824,7217.821777,12040.72168,11326.81055,16344.04688,13240.98438,12225.84375,16530.01953,14733.64844,12615.0752,12912.13672,16292.1875,13714.23242,14232.82617,6857.839355,10698.08887,11761.91211,10070.70703,14103.74805,9876.367188,9776.319336,11098.00293,10464.15918,11854.8457
LEG9,NaN,3385.963623,6818.719238,4154.256836,7769.414551,NaN,2133.532959,8358.229492,12403.98438,15217.86719,14097.49023,8762.363281,11000.06738,10505.29004,NaN,NaN,NaN,NaN,5941.299316,5118.506836,8055.249512,8700.546875,4022.775879,8859.319336,9942.601563,9941.617188,10002.55664,13270.90625,7392.573242,6749.491211,8576.901367
MASP2,21171.75977,19946.2793,20360.42578,22596.23633,20593.58398,22443,20750.64648,37200.28906,37732.83984,41469.91016,35610.80078,37912.76563,38733.03516,37214.57422,26573.81055,25702.875,24269.76758,28226.66797,27059.79102,24628.45313,25914.77539,30468.56445,29397.10938,30449.23828,29717.0332,32250.28516,29144.32227,28797.35156,26235.24023,28143.52539,28717.00391
RB27B,7938.454102,9861.111328,8978.484375,8937.693359,8345.935547,9716.644531,8861.887695,12443.53906,15358.21289,16239.95801,17293.89063,17264.73633,15804.87402,17747.56641,14141.62695,15953.22559,13719.40723,10379.42969,12421.67871,15078.2832,15063.49707,11541.74902,10532.64551,13372.73242,11025.32422,17344.47266,14253.12207,11616.18652,12420.04883,13137.43652,12963.02539
